tmdb_id,title,popularity,vote_average,vote_count,budget,revenue,release_date,genres,Sentiment
10715,Looney Tunes: Back in Action,16.715631,5.6,297,80000000,68514844,11/14/2003,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",-0.46
10197,Nine,9.357734,5.1,165,80000000,53825515,12/3/2009,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",0.39
9562,Timeline,11.22268,5.4,318,80000000,19480739,11/26/2003,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.2
9922,The Postman,14.564667,6.1,299,80000000,17626234,12/25/1997,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",0.81
9447,Babe: Pig in the City,11.356079,5.2,305,90000000,69131860,11/25/1998,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",0.79
274854,The Last Witch Hunter,52.612025,5.7,1316,90000000,146936910,10/21/2015,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",0.06
8870,Red Planet,13.800656,5.4,267,80000000,33463969,11/10/2000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.63
9992,Arthur and the Invisibles,27.097932,6.0,639,86000000,107944236,12/13/2006,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",-0.84
10077,A Sound of Thunder,7.342892,4.8,111,80000000,5989640,5/15/2005,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",0.45
76649,Pompeii,50.561849,5.2,1267,130000000,117831631,2/18/2014,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",-0.1
453,A Beautiful Mind,59.248437,7.7,3009,60000000,313542341,12/11/2001,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0.4
8587,The Lion King,90.457886,8.0,5376,45000000,788241776,6/23/1994,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",0.69
72545,Journey 2: The Mysterious Island,40.723459,5.8,1030,79000000,355692760,1/19/2012,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",-0.87
109451,Cloudy with a Chance of Meatballs 2,41.247402,6.4,915,78000000,248384621,9/26/2013,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",0.65
9533,Red Dragon,10.083905,6.7,1115,78000000,209196298,9/29/2002,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",-0.68
2023,Hidalgo,16.759252,6.5,318,100000000,108103450,3/5/2004,"[{""id"": 37, ""name"": ""Western""}, {""id"": 12, ""name"": ""Adventure""}]",0.36
71880,Jack and Jill,22.132418,4.1,604,79000000,149673788,11/11/2011,"[{""id"": 35, ""name"": ""Comedy""}]",-0.71
584,2 Fast 2 Furious,10.520961,6.2,2028,76000000,236350661,6/5/2003,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",-0.79
309809,The Little Prince,35.384423,7.6,756,64000000,97571250,7/29/2015,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}]",0.87
4858,The Invasion,15.673154,5.7,359,80000000,15071514,8/17/2007,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",0.88
17711,The Adventures of Rocky & Bullwinkle,8.981427,3.9,87,76000000,35134820,6/30/2000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",-0.47
328111,The Secret Life of Pets,31.482872,5.9,3462,75000000,875958308,6/18/2016,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",-0.86
8698,The League of Extraordinary Gentlemen,47.436675,5.7,1155,78000000,179265204,7/11/2003,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",-0.76
93456,Despicable Me 2,136.886704,7.0,4637,76000000,970761885,6/25/2013,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",0.98
602,Independence Day,60.442593,6.7,3260,75000000,816969268,6/25/1996,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",-0.28
330,The Lost World: Jurassic Park,2.502487,6.2,2487,73000000,229074524,5/23/1997,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",-0.62
953,Madagascar,48.110909,6.6,3237,75000000,532680671,5/25/2005,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",0.09
9693,Children of Men,35.387874,7.4,2071,76000000,69959751,9/22/2006,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.74
36657,X-Men,4.66891,6.8,4097,75000000,296339527,7/13/2000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.34
8909,Wanted,73.82289,6.4,2528,75000000,258270008,6/19/2008,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",0.59
9802,The Rock,51.469576,6.9,1456,75000000,335062621,6/6/1996,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",0.51
950,Ice Age: The Meltdown,85.115058,6.5,2951,80000000,660940780,3/23/2006,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",-0.13
1824,50 First Dates,61.437586,6.6,2105,75000000,196482882,2/13/2004,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0.52
2976,Hairspray,31.160542,6.5,709,50000000,90450008,7/13/2007,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",0.12
11026,Exorcist: The Beginning,15.761384,4.7,183,80000000,78000586,8/20/2004,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",-0.47
75656,Now You See Me,71.124686,7.3,5487,75000000,117698894,5/29/2013,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",0.65
38365,Grown Ups,38.864027,6.0,1705,80000000,271430189,6/24/2010,"[{""id"": 35, ""name"": ""Comedy""}]",-0.41
594,The Terminal,57.753914,7.0,1910,60000000,219417255,6/17/2004,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0.05
15189,Hotel for Dogs,13.25753,5.7,202,35000000,73034460,1/16/2009,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",-0.8
11678,Vertical Limit,13.318744,5.9,283,75000000,215663859,12/8/2000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",-0.13
6538,Charlie Wilson's War,18.70031,6.5,338,75000000,119000410,12/19/2007,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",-0.17
10555,Shark Tale,47.094369,5.8,1557,75000000,367275019,9/20/2004,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",-0.14
1125,Dreamgirls,14.486311,6.6,284,70000000,154937680,12/25/2006,"[{""id"": 18, ""name"": ""Drama""}]",-0.19
4551,Be Cool,18.61472,5.4,292,53000000,95226116,3/4/2005,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",0.49
612,Munich,29.035222,6.9,696,70000000,130358911,12/22/2005,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",-0.16
9567,Tears of the Sun,27.055085,6.4,573,70000000,85632458,3/7/2003,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",0.02
37821,Killers,23.004607,5.7,772,75000000,98159963,6/4/2010,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",0.3
203801,The Man from U.N.C.L.E.,48.744209,7.1,2265,75000000,108145109,8/13/2015,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",-0.85
2539,Spanglish,14.209329,5.8,369,80000000,55041367,12/17/2004,"[{""id"": 35, ""name"": ""Comedy""}]",0.78
9297,Monster House,36.368839,6.3,874,75000000,140175006,7/21/2006,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",0.68
3172,Bandits,24.353302,6.2,302,75000000,67631903,10/12/2001,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",0.77
6520,First Knight,19.143321,5.9,311,55000000,127600435,7/7/1995,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",-0.11
37958,Immortals,37.917002,5.7,880,75000000,226904017,11/10/2011,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",-0.7
2026,Hostage,23.663713,6.2,512,52000000,77944725,3/9/2005,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",-0.4
7450,Titan A.E.,14.44381,6.3,313,75000000,36754634,6/16/2000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",-0.5
11375,Hollywood Homicide,10.605084,5.0,166,75000000,51142659,6/9/2003,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",0.35
9425,Soldier,11.873856,6.1,221,75000000,14567883,10/23/1998,"[{""id"": 28, ""name"": ""Action""}, {""id"": 10752, ""name"": ""War""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.12
23685,Monkeybone,8.098369,4.3,78,75000000,5409517,2/23/2001,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",-0.74
11866,Flight of the Phoenix,20.374308,5.7,276,45000000,21009180,12/17/2004,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",0.39
9741,Unbreakable,42.006908,6.9,1946,75000000,248118121,11/13/2000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",-0.92
211672,Minions,875.581305,6.4,4571,74000000,1156730962,6/17/2015,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",0.5
23629,Sucker Punch,39.127082,5.9,1623,82000000,89792502,3/24/2011,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}]",-0.42
8688,Snake Eyes,20.790703,5.8,327,73000000,103891409,8/7/1998,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",0.21
10153,Sphere,18.65988,5.8,476,75000000,13100000,2/13/1998,"[{""id"": 878, ""name"": ""Science Fiction""}]",0.51
153518,The Angry Birds Movie,45.720894,5.9,1022,73000000,349779543,5/11/2016,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",0.06
8676,Fool's Gold,21.789615,5.4,444,70000000,111231041,2/7/2008,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",-0.05
20829,Funny People,20.199057,5.7,390,75000000,61458982,7/31/2009,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",-0.32
4349,The Kingdom,26.123705,6.5,513,70000000,86658558,8/22/2007,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",0.78
9718,Talladega Nights: The Ballad of Ricky Bobby,12.599836,6.2,491,72500000,162966177,8/4/2006,"[{""id"": 35, ""name"": ""Comedy""}]",0.8
10808,Dr. Dolittle 2,13.543053,4.9,410,70000000,176104344,6/22/2001,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}]",0.63
197,Braveheart,60.722162,7.7,3336,72000000,210000000,5/24/1995,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",0.1
25,Jarhead,32.227223,6.6,765,72000000,96889998,11/4/2005,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",-0.44
35,The Simpsons Movie,46.875375,6.9,2264,75000000,527068851,7/25/2007,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",-0.39
11086,The Majestic,11.215702,6.6,188,72000000,37317558,12/21/2001,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",-0.73
10477,Driven,8.468586,4.5,179,94000000,54744738,4/27/2001,"[{""id"": 28, ""name"": ""Action""}]",0.84
1997,Two Brothers,8.884318,6.9,180,74500000,62172050,4/7/2004,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",-0.42
6947,The Village,27.491891,6.2,1071,60000000,256697520,7/30/2004,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",-0.14
3050,Doctor Dolittle,21.462935,5.4,686,71000000,294456605,6/22/1998,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",-0.27
2675,Signs,28.848187,6.4,1599,72000000,408247917,8/2/2002,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",0.84
809,Shrek 2,47.320801,6.7,2988,150000000,919838758,5/19/2004,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",-0.23
920,Cars,82.643036,6.6,3877,120000000,461983149,6/8/2006,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",0.83
4806,Runaway Bride,20.230535,5.7,455,70000000,309457509,7/30/1999,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",-0.49
7451,xXx,46.217769,5.8,1424,70000000,277448382,8/9/2002,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",0.76
228165,The SpongeBob Movie: Sponge Out of Water,36.952268,5.8,719,74000000,311594032,2/5/2015,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",0.9
3595,Ransom,16.411345,6.4,470,80000000,309492681,11/8/1996,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",-0.35
16869,Inglourious Basterds,72.595961,7.9,6430,70000000,319131050,8/18/2009,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",-0.13
879,Hook,33.648404,6.6,1532,70000000,300854823,12/11/1991,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",0.11
1573,Die Hard 2,57.69847,6.6,1896,70000000,240031094,7/2/1990,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",-0.53
9257,S.W.A.T.,34.052253,5.8,770,80000000,116643346,8/8/2003,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",-0.47
1903,Vanilla Sky,27.299301,6.5,1078,68000000,203388341,12/10/2001,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",0.74
9697,Lady in the Water,20.219385,5.3,409,75000000,42285169,7/21/2006,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 9648, ""name"": ""Mystery""}]",-0.02
395,AVP: Alien vs. Predator,42.957216,5.5,1217,70000000,171183863,8/12/2004,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]",-0.5
23398,Alvin and the Chipmunks: The Squeakquel,29.412262,5.4,666,75000000,443140005,12/21/2009,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10402, ""name"": ""Music""}]",-0.35
10590,We Were Soldiers,19.708731,6.7,521,75000000,114660784,3/1/2002,"[{""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",0.58
117263,Olympus Has Fallen,59.428223,6.2,2981,70000000,161025640,3/20/2013,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",0.63
200,Star Trek: Insurrection,19.711951,6.3,391,70000000,118000000,12/10/1998,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",0.21
44943,Battle: Los Angeles,49.199234,5.5,1448,70000000,202466756,3/8/2011,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.15
587,Big Fish,46.199482,7.6,1994,70000000,122919055,12/25/2003,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]",-0.46
57212,War Horse,29.505574,7.0,992,66000000,177584879,12/25/2011,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",0.23
152760,The Monuments Men,43.873266,5.8,1523,70000000,154984035,1/24/2014,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}]",-0.02
2756,The Abyss,24.961625,7.1,808,70000000,90000098,8/9/1989,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",-0.13
33909,Wall Street: Money Never Sleeps,23.25645,5.8,493,70000000,134748021,9/2/2010,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",0.62
49017,Dracula Untold,64.457947,6.2,2389,70000000,215529201,10/1/2014,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10752, ""name"": ""War""}]",-0.3
9882,The Siege,20.089933,6.0,352,70000000,116672912,11/6/1998,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",-0.34
2270,Stardust,48.032734,7.1,1184,70000000,135560026,8/9/2007,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]",-0.54
978,Seven Years in Tibet,16.92991,7.0,630,70000000,131457682,9/12/1997,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",0.51
44564,The Dilemma,14.780634,5.2,304,70000000,67112664,1/13/2011,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",-0.62
3132,Bad Company,14.086292,5.4,228,70000000,65977295,6/7/2002,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",0.97
8814,Doom,29.261348,5.0,609,60000000,55987321,10/20/2005,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}]",-0.41
